subtype_id,domain_id,cluster_id,hierarchy_id,subtype_code,name_ko,definition,is_primary,label_status,evidence_boundary,weighted_prevalence_low,weighted_prevalence_base,weighted_prevalence_high,effective_sample_size,entropy,stability_score,hard_support,confidence_score,confidence_grade
DOM-15-SUB-02,DOM-15,DOM-15-CLU-02,H-DOM-15-CLU-02,mobility_automotive.subtype_02,비용 절감 중심 모빌리티·자동차,비용 절감 동기와 군집 대비어를 바탕으로 군집 적합 후 명명한 primary subtype,true,post_hoc_interpreted,관측: 합성 성인 내러티브·구조 필드와 공식 보정가중치. 추론: 동기 라벨. 실재 개인의 속성으로 간주 금지.,0.1534185644450613,0.22213523028975352,0.29085189613444573,220.6153859078552,0.025317052682392205,0.46324637903045623,218,41,D
DOM-15-SUB-03,DOM-15,DOM-15-CLU-03,H-DOM-15-CLU-03,mobility_automotive.subtype_03,접근성 중심 모빌리티·자동차,접근성 동기와 군집 대비어를 바탕으로 군집 적합 후 명명한 primary subtype,true,post_hoc_interpreted,관측: 합성 성인 내러티브·구조 필드와 공식 보정가중치. 추론: 동기 라벨. 실재 개인의 속성으로 간주 금지.,0.09126196131724798,0.15674668296689157,0.22223140461653515,163.32364989259113,0.025317052682392205,0.46324637903045623,160,40,D
DOM-16-SUB-01,DOM-16,DOM-16-CLU-01,H-DOM-16-CLU-01,education_learning.subtype_01,성취 중심 교육·학습,성취 동기와 군집 대비어를 바탕으로 군집 적합 후 명명한 primary subtype,true,post_hoc_interpreted,관측: 합성 성인 내러티브·구조 필드와 공식 보정가중치. 추론: 동기 라벨. 실재 개인의 속성으로 간주 금지.,0.0813765165583489,0.1491944070433843,0.2170122975284197,164.8343386683774,0.1220464046825822,0.4284383020032274,144,40,D
DOM-16-SUB-02,DOM-16,DOM-16-CLU-02,H-DOM-16-CLU-02,education_learning.subtype_02,진학·경력 중심 교육·학습,진학·경력 동기와 군집 대비어를 바탕으로 군집 적합 후 명명한 primary subtype,true,post_hoc_interpreted,관측: 합성 성인 내러티브·구조 필드와 공식 보정가중치. 추론: 동기 라벨. 실재 개인의 속성으로 간주 금지.,0.03704462378960492,0.10149560553932997,0.16594658728905504,106.40740179719346,0.1220464046825822,0.4284383020032274,104,40,D
DOM-16-SUB-03,DOM-16,DOM-16-CLU-03,H-DOM-16-CLU-03,education_learning.subtype_03,자기효능 중심 교육·학습,자기효능 동기와 군집 대비어를 바탕으로 군집 적합 후 명명한 primary subtype,true,post_hoc_interpreted,관측: 합성 성인 내러티브·구조 필드와 공식 보정가중치. 추론: 동기 라벨. 실재 개인의 속성으로 간주 금지.,0.28329308410712944,0.3587603344117065,0.4342275847162836,385.2690973623468,0.1220464046825822,0.4284383020032274,349,42,D
DOM-16-SUB-04,DOM-16,DOM-16-CLU-04,H-DOM-16-CLU-04,education_learning.subtype_04,사회 참여 중심 교육·학습,사회 참여 동기와 군집 대비어를 바탕으로 군집 적합 후 명명한 primary subtype,true,post_hoc_interpreted,관측: 합성 성인 내러티브·구조 필드와 공식 보정가중치. 추론: 동기 라벨. 실재 개인의 속성으로 간주 금지.,0.0031384290873969767,0.0640455467319385,0.12495266437648003,64.11736194533619,0.1220464046825822,0.4284383020032274,64,39,D
DOM-16-SUB-05,DOM-16,DOM-16-CLU-05,H-DOM-16-CLU-05,education_learning.subtype_05,성취 중심 교육·학습,성취 동기와 군집 대비어를 바탕으로 군집 적합 후 명명한 primary subtype,true,post_hoc_interpreted,관측: 합성 성인 내러티브·구조 필드와 공식 보정가중치. 추론: 동기 라벨. 실재 개인의 속성으로 간주 금지.,0.0419265013178063,0.10680412493594209,0.17168174855407786,111.4109949093124,0.1220464046825822,0.4284383020032274,110,40,D
DOM-16-SUB-06,DOM-16,DOM-16-CLU-06,H-DOM-16-CLU-06,education_learning.subtype_06,진학·경력 중심 교육·학습,진학·경력 동기와 군집 대비어를 바탕으로 군집 적합 후 명명한 primary subtype,true,post_hoc_interpreted,관측: 합성 성인 내러티브·구조 필드와 공식 보정가중치. 추론: 동기 라벨. 실재 개인의 속성으로 간주 금지.,0.14830017981942126,0.21969998133769858,0.29109978285597593,241.85353631182485,0.1220464046825822,0.4284383020032274,229,41,D
DOM-17-SUB-01,DOM-17,DOM-17-CLU-01,H-DOM-17-CLU-01,parenting_childcare.subtype_01,안전 중심 양육·보육,안전 동기와 군집 대비어를 바탕으로 군집 적합 후 명명한 primary subtype,true,post_hoc_interpreted,관측: 합성 성인 내러티브·구조 필드와 공식 보정가중치. 추론: 동기 라벨. 실재 개인의 속성으로 간주 금지.,0.3318952266239792,0.413293020404687,0.49469081418539484,451.2657675338129,0.11502070596108771,0.36421911825966163,416,40,D
DOM-17-SUB-02,DOM-17,DOM-17-CLU-02,H-DOM-17-CLU-02,parenting_childcare.subtype_02,발달 지원 중심 양육·보육,발달 지원 동기와 군집 대비어를 바탕으로 군집 적합 후 명명한 primary subtype,true,post_hoc_interpreted,관측: 합성 성인 내러티브·구조 필드와 공식 보정가중치. 추론: 동기 라벨. 실재 개인의 속성으로 간주 금지.,0.22852287898284138,0.3080137201977832,0.38750456141272505,328.1566075920573,0.11502070596108771,0.36421911825966163,309,40,D
DOM-17-SUB-03,DOM-17,DOM-17-CLU-03,H-DOM-17-CLU-03,parenting_childcare.subtype_03,일·가정 양립 중심 양육·보육,일·가정 양립 동기와 군집 대비어를 바탕으로 군집 적합 후 명명한 primary subtype,true,post_hoc_interpreted,관측: 합성 성인 내러티브·구조 필드와 공식 보정가중치. 추론: 동기 라벨. 실재 개인의 속성으로 간주 금지.,0.2000281456412816,0.27869325939753,0.3573583731537784,289.3137173672868,0.11502070596108771,0.36421911825966163,275,39,D
DOM-18-SUB-01,DOM-18,DOM-18-CLU-01,H-DOM-18-CLU-01,health_wellness_care.subtype_01,예방 중심 건강·웰니스·돌봄,예방 동기와 군집 대비어를 바탕으로 군집 적합 후 명명한 primary subtype,true,post_hoc_interpreted,관측: 합성 성인 내러티브·구조 필드와 공식 보정가중치. 추론: 동기 라벨. 실재 개인의 속성으로 간주 금지.,0.4766350317662148,0.5352910692581991,0.5939471067501835,589.8507448639663,0.17270795636994996,0.6533953029377702,538,47,D
DOM-18-SUB-02,DOM-18,DOM-18-CLU-02,H-DOM-18-CLU-02,health_wellness_care.subtype_02,증상 완화 중심 건강·웰니스·돌봄,증상 완화 동기와 군집 대비어를 바탕으로 군집 적합 후 명명한 primary subtype,true,post_hoc_interpreted,관측: 합성 성인 내러티브·구조 필드와 공식 보정가중치. 추론: 동기 라벨. 실재 개인의 속성으로 간주 금지.,0.34094476362837906,0.39903948164732134,0.4571341996662636,455.98112052851263,0.17270795636994996,0.6533953029377702,396,46,D
DOM-18-SUB-03,DOM-18,DOM-18-CLU-03,H-DOM-18-CLU-03,health_wellness_care.subtype_03,자립 유지 중심 건강·웰니스·돌봄,자립 유지 동기와 군집 대비어를 바탕으로 군집 적합 후 명명한 primary subtype,true,post_hoc_interpreted,관측: 합성 성인 내러티브·구조 필드와 공식 보정가중치. 추론: 동기 라벨. 실재 개인의 속성으로 간주 금지.,0.022580991135302576,0.06566944909447968,0.10875790705365679,68.79835903110255,0.17270795636994996,0.6533953029377702,66,43,D
DOM-19-SUB-01,DOM-19,DOM-19-CLU-01,H-DOM-19-CLU-01,finance_insurance.subtype_01,안전성 중심 금융·보험,안전성 동기와 군집 대비어를 바탕으로 군집 적합 후 명명한 primary subtype,true,post_hoc_interpreted,관측: 합성 성인 내러티브·구조 필드와 공식 보정가중치. 추론: 동기 라벨. 실재 개인의 속성으로 간주 금지.,0.4213580446018985,0.4952150822832096,0.5690721199645207,508.50819422850196,0.13486027113155188,0.4711024780912821,488,42,D
DOM-19-SUB-02,DOM-19,DOM-19-CLU-02,H-DOM-19-CLU-02,finance_insurance.subtype_02,수익 추구 중심 금융·보험,수익 추구 동기와 군집 대비어를 바탕으로 군집 적합 후 명명한 primary subtype,true,post_hoc_interpreted,관측: 합성 성인 내러티브·구조 필드와 공식 보정가중치. 추론: 동기 라벨. 실재 개인의 속성으로 간주 금지.,0.095279514734045,0.16076648104926639,0.22625344736448777,173.45513674941512,0.13486027113155188,0.4711024780912821,160,40,D
DOM-19-SUB-03,DOM-19,DOM-19-CLU-03,H-DOM-19-CLU-03,finance_insurance.subtype_03,현금흐름 관리 중심 금융·보험,현금흐름 관리 동기와 군집 대비어를 바탕으로 군집 적합 후 명명한 primary subtype,true,post_hoc_interpreted,관측: 합성 성인 내러티브·구조 필드와 공식 보정가중치. 추론: 동기 라벨. 실재 개인의 속성으로 간주 금지.,0.11563811537167741,0.18231026567044167,0.24898241596920595,194.54012192176,0.13486027113155188,0.4711024780912821,165,41,D
DOM-19-SUB-04,DOM-19,DOM-19-CLU-04,H-DOM-19-CLU-04,finance_insurance.subtype_04,위험 보호 중심 금융·보험,위험 보호 동기와 군집 대비어를 바탕으로 군집 적합 후 명명한 primary subtype,true,post_hoc_interpreted,관측: 합성 성인 내러티브·구조 필드와 공식 보정가중치. 추론: 동기 라벨. 실재 개인의 속성으로 간주 금지.,0.09616647341931533,0.16170817099708235,0.22724986857484936,165.48383112975392,0.13486027113155188,0.4711024780912821,153,40,D
DOM-20-SUB-01,DOM-20,DOM-20-CLU-01,H-DOM-20-CLU-01,senior_retirement_care.subtype_01,자립 중심 시니어·은퇴·돌봄,자립 동기와 군집 대비어를 바탕으로 군집 적합 후 명명한 primary subtype,true,post_hoc_interpreted,관측: 합성 성인 내러티브·구조 필드와 공식 보정가중치. 추론: 동기 라벨. 실재 개인의 속성으로 간주 금지.,0.2612783760521488,0.3231487726071399,0.385019169162131,340.81686201839614,0.11922067569368847,0.5891294484550252,316,45,D
DOM-20-SUB-02,DOM-20,DOM-20-CLU-02,H-DOM-20-CLU-02,senior_retirement_care.subtype_02,안정 중심 시니어·은퇴·돌봄,안정 동기와 군집 대비어를 바탕으로 군집 적합 후 명명한 primary subtype,true,post_hoc_interpreted,관측: 합성 성인 내러티브·구조 필드와 공식 보정가중치. 추론: 동기 라벨. 실재 개인의 속성으로 간주 금지.,0.4290850181274196,0.49295656214000433,0.556828106152589,531.7483488530468,0.11922067569368847,0.5891294484550252,496,45,D
DOM-20-SUB-03,DOM-20,DOM-20-CLU-03,H-DOM-20-CLU-03,senior_retirement_care.subtype_03,관계 유지 중심 시니어·은퇴·돌봄,관계 유지 동기와 군집 대비어를 바탕으로 군집 적합 후 명명한 primary subtype,true,post_hoc_interpreted,관측: 합성 성인 내러티브·구조 필드와 공식 보정가중치. 추론: 동기 라벨. 실재 개인의 속성으로 간주 금지.,0.12700247290596645,0.18389466525285578,0.2407868575997451,201.99289357211902,0.11922067569368847,0.5891294484550252,188,44,D
DOM-21-SUB-01,DOM-21,DOM-21-CLU-01,H-DOM-21-CLU-01,digital_devices_ai.subtype_01,생산성 중심 디지털기기·AI,생산성 동기와 군집 대비어를 바탕으로 군집 적합 후 명명한 primary subtype,true,post_hoc_interpreted,관측: 합성 성인 내러티브·구조 필드와 공식 보정가중치. 추론: 동기 라벨. 실재 개인의 속성으로 간주 금지.,0.45323867059541095,0.5006075918971614,0.5479765131989118,530.5260770515249,0.09424893748600396,0.7954520060934033,510,49,D
DOM-21-SUB-02,DOM-21,DOM-21-CLU-02,H-DOM-21-CLU-02,digital_devices_ai.subtype_02,편의 중심 디지털기기·AI,편의 동기와 군집 대비어를 바탕으로 군집 적합 후 명명한 primary subtype,true,post_hoc_interpreted,관측: 합성 성인 내러티브·구조 필드와 공식 보정가중치. 추론: 동기 라벨. 실재 개인의 속성으로 간주 금지.,0.15902731529210545,0.20020475620537886,0.24138219711865228,234.55957590010385,0.09424893748600396,0.7954520060934033,195,48,D
DOM-21-SUB-03,DOM-21,DOM-21-CLU-03,H-DOM-21-CLU-03,digital_devices_ai.subtype_03,창작 중심 디지털기기·AI,창작 동기와 군집 대비어를 바탕으로 군집 적합 후 명명한 primary subtype,true,post_hoc_interpreted,관측: 합성 성인 내러티브·구조 필드와 공식 보정가중치. 추론: 동기 라벨. 실재 개인의 속성으로 간주 금지.,0.2544292027145688,0.2991876518974599,0.34394610108035095,294.70884723334916,0.09424893748600396,0.7954520060934033,295,48,D
DOM-22-SUB-01,DOM-22,DOM-22-CLU-01,H-DOM-22-CLU-01,social_creator.subtype_01,관계 중심 소셜·크리에이터,관계 동기와 군집 대비어를 바탕으로 군집 적합 후 명명한 primary subtype,true,post_hoc_interpreted,관측: 합성 성인 내러티브·구조 필드와 공식 보정가중치. 추론: 동기 라벨. 실재 개인의 속성으로 간주 금지.,0.07751390586417234,0.15113525450309287,0.2247566031420134,133.5751502176318,0.1132306484258977,0.37159021745730736,132,38,D
DOM-22-SUB-02,DOM-22,DOM-22-CLU-02,H-DOM-22-CLU-02,social_creator.subtype_02,정보 발견 중심 소셜·크리에이터,정보 발견 동기와 군집 대비어를 바탕으로 군집 적합 후 명명한 primary subtype,true,post_hoc_interpreted,관측: 합성 성인 내러티브·구조 필드와 공식 보정가중치. 추론: 동기 라벨. 실재 개인의 속성으로 간주 금지.,0.005248082294475029,0.07241557698144356,0.1395830716684121,68.50126741567563,0.1132306484258977,0.37159021745730736,67,37,D
DOM-22-SUB-03,DOM-22,DOM-22-CLU-03,H-DOM-22-CLU-03,social_creator.subtype_03,자기표현 중심 소셜·크리에이터,자기표현 동기와 군집 대비어를 바탕으로 군집 적합 후 명명한 primary subtype,true,post_hoc_interpreted,관측: 합성 성인 내러티브·구조 필드와 공식 보정가중치. 추론: 동기 라벨. 실재 개인의 속성으로 간주 금지.,0.3847322278714447,0.46752949025151724,0.5503267526315898,451.85625897022663,0.1132306484258977,0.37159021745730736,416,40,D
DOM-22-SUB-04,DOM-22,DOM-22-CLU-04,H-DOM-22-CLU-04,social_creator.subtype_04,인정·수익 중심 소셜·크리에이터,인정·수익 동기와 군집 대비어를 바탕으로 군집 적합 후 명명한 primary subtype,true,post_hoc_interpreted,관측: 합성 성인 내러티브·구조 필드와 공식 보정가중치. 추론: 동기 라벨. 실재 개인의 속성으로 간주 금지.,0.2285275783251633,0.3089196782639464,0.3893117782027295,314.5300530535582,0.1132306484258977,0.37159021745730736,290,39,D
DOM-23-SUB-01,DOM-23,DOM-23-CLU-01,H-DOM-23-CLU-01,career_professional.subtype_01,성장 중심 경력·전문활동,성장 동기와 군집 대비어를 바탕으로 군집 적합 후 명명한 primary subtype,true,post_hoc_interpreted,관측: 합성 성인 내러티브·구조 필드와 공식 보정가중치. 추론: 동기 라벨. 실재 개인의 속성으로 간주 금지.,0.17718686401989897,0.25131676645401824,0.3254466688881375,293.35672522052386,0.2013307336993734,0.4096049884703425,249,40,D
DOM-23-SUB-02,DOM-23,DOM-23-CLU-02,H-DOM-23-CLU-02,career_professional.subtype_02,안정 중심 경력·전문활동,안정 동기와 군집 대비어를 바탕으로 군집 적합 후 명명한 primary subtype,true,post_hoc_interpreted,관측: 합성 성인 내러티브·구조 필드와 공식 보정가중치. 추론: 동기 라벨. 실재 개인의 속성으로 간주 금지.,0.26750022727043976,0.3441932836392055,0.4208863400079712,383.9414461797897,0.2013307336993734,0.4096049884703425,336,41,D
DOM-23-SUB-03,DOM-23,DOM-23-CLU-03,H-DOM-23-CLU-03,career_professional.subtype_03,의미 중심 경력·전문활동,의미 동기와 군집 대비어를 바탕으로 군집 적합 후 명명한 primary subtype,true,post_hoc_interpreted,관측: 합성 성인 내러티브·구조 필드와 공식 보정가중치. 추론: 동기 라벨. 실재 개인의 속성으로 간주 금지.,0.32682403705965757,0.40448994990677645,0.4821558627538953,456.30223062728976,0.2013307336993734,0.4096049884703425,415,41,D
DOM-24-SUB-01,DOM-24,DOM-24-CLU-01,H-DOM-24-CLU-01,small_business_digital.subtype_01,신규 고객 중심 소상공인·디지털 운영,신규 고객 동기와 군집 대비어를 바탕으로 군집 적합 후 명명한 primary subtype,true,post_hoc_interpreted,관측: 합성 성인 내러티브·구조 필드와 공식 보정가중치. 추론: 동기 라벨. 실재 개인의 속성으로 간주 금지.,0.13482281452809075,0.21145680638820752,0.2880907982483243,245.59075829789379,0.17331070985811403,0.3585924678485877,216,46,D
DOM-24-SUB-02,DOM-24,DOM-24-CLU-02,H-DOM-24-CLU-02,small_business_digital.subtype_02,운영 효율 중심 소상공인·디지털 운영,운영 효율 동기와 군집 대비어를 바탕으로 군집 적합 후 명명한 primary subtype,true,post_hoc_interpreted,관측: 합성 성인 내러티브·구조 필드와 공식 보정가중치. 추론: 동기 라벨. 실재 개인의 속성으로 간주 금지.,0.0533094117947327,0.12513982652411412,0.19697024125349555,134.50672061261807,0.17331070985811403,0.3585924678485877,132,45,D
DOM-24-SUB-03,DOM-24,DOM-24-CLU-03,H-DOM-24-CLU-03,small_business_digital.subtype_03,매출 안정 중심 소상공인·디지털 운영,매출 안정 동기와 군집 대비어를 바탕으로 군집 적합 후 명명한 primary subtype,true,post_hoc_interpreted,관측: 합성 성인 내러티브·구조 필드와 공식 보정가중치. 추론: 동기 라벨. 실재 개인의 속성으로 간주 금지.,0.0,0.06466879200066243,0.13123224419299323,66.4855293694662,0.17331070985811403,0.3585924678485877,66,44,D
DOM-24-SUB-04,DOM-24,DOM-24-CLU-04,H-DOM-24-CLU-04,small_business_digital.subtype_04,승계 가능성 중심 소상공인·디지털 운영,승계 가능성 동기와 군집 대비어를 바탕으로 군집 적합 후 명명한 primary subtype,true,post_hoc_interpreted,관측: 합성 성인 내러티브·구조 필드와 공식 보정가중치. 추론: 동기 라벨. 실재 개인의 속성으로 간주 금지.,0.29181186616185134,0.3731146550796549,0.4544174439974585,405.99038544862384,0.17331070985811403,0.3585924678485877,368,47,D
DOM-24-SUB-05,DOM-24,DOM-24-CLU-05,H-DOM-24-CLU-05,small_business_digital.subtype_05,신규 고객 중심 소상공인·디지털 운영,신규 고객 동기와 군집 대비어를 바탕으로 군집 적합 후 명명한 primary subtype,true,post_hoc_interpreted,관측: 합성 성인 내러티브·구조 필드와 공식 보정가중치. 추론: 동기 라벨. 실재 개인의 속성으로 간주 금지.,0.14838763007797234,0.22561992000736106,0.30285220993674977,254.88275044624433,0.17331070985811403,0.3585924678485877,218,46,D
